"","estimateP1","ts1","pP1","estimateP2","tP2","pP2","estimateP3","tP3","pP3","estimateP4","tP4","pP4","estimateP5","tP5","pP5","estimateP6","tP6","pP6"
"1",0.00988462705838344,0.00405598382645642,0.996786832471424,3.70577655667174,1.07090875450354,0.291540001198695,1.16430274813689,0.426115715940063,0.672632792715675,0.939524494180749,7.18348930075633,2.2181814607336e-08,0.301558784399269,0.288386263674348,0.774752123244503,-1.55954837431284,-1.16068681969231,0.253625032140599
"2",1.02172026032834,0.380583373303702,0.70581258588163,3.83192797831788,1.05913455559526,0.296793488037757,0.242391348867038,0.0892716628604197,0.92937490567717,0.96643044678634,7.66304701034699,5.43895994908894e-09,-0.137612218670885,-0.119803390600384,0.905323957809819,-1.64068811188811,-1.1525910542744,0.256889882534195
"3",0.987684097042724,0.35561745237495,0.724261503111836,4.53125484151568,1.25465513502925,0.217917908160708,0.995237803056639,0.349275291062159,0.72897539660865,0.985616716897081,7.87650193534898,2.93192803368925e-09,-0.179147235254572,-0.150276250810311,0.88140937849968,-1.88731567497966,-1.32107870839647,0.195047402017106
"4",0.0543670471455968,0.0202535435091841,0.983956140212452,4.23673110693601,1.15358023178455,0.256489343423948,0.598710919294703,0.212694303747989,0.832799370004538,0.97596398347817,7.66968876198171,5.3349833439853e-09,0.254757142627255,0.221445892593832,0.826032204153809,-1.71312767827888,-1.17428800345544,0.248208007486868
"5",0.500246149884006,0.202627711267848,0.840599348310397,4.83309119947293,1.41202299852134,0.166772865361444,1.07342723359753,0.412846435156053,0.682237401761819,0.97490567188156,8.08741372606997,1.60019020256641e-09,0.055015196071885,0.0516519273079111,0.959099715997588,-1.91747128585214,-1.42813778731964,0.162115404247866
"6",0.861310916842626,0.318845626162668,0.751738678778844,3.92428449415196,1.05093081940193,0.300492711002106,0.836083134309277,0.298950071262018,0.766746067214788,0.968506857876521,7.59584927893171,6.61368804166784e-09,-0.151039766914412,-0.131056583753377,0.896480976450125,-1.6455309212005,-1.10611851659784,0.276220410509616
"7",0.251488192564111,0.112093722054361,0.911389516674039,4.28535652446359,1.34662306482546,0.186757761360684,1.26907493513625,0.535307741098256,0.595822299391994,0.962404038592974,8.30924741613017,8.51144044133889e-10,0.252483141209456,0.259672147308182,0.796638094605665,-1.70512957282517,-1.37218437375465,0.178737089940481
"8",0.290132946566128,0.112110541490513,0.911376278030657,2.8304755021217,0.790114260585317,0.434781894741926,2.16537224384959,0.775725778522995,0.443121216457996,0.94384317467441,7.57906324534274,6.94530299938378e-09,0.156947508078503,0.143760358883929,0.886514256499045,-1.17021794952728,-0.825440379355433,0.414712630840496
"9",1.16471871734158,0.457287795759216,0.650290126382429,8.66161168773169,2.90090397389801,0.00639257629513779,1.59607877175782,0.638834639263303,0.527089325762898,0.939662044242713,7.50567850924401,8.60460280804887e-09,-0.237880730030367,-0.219775108099328,0.827323114339443,-3.34554720545077,-2.78673071310175,0.00854312103729193
"10",0.488136387418493,0.179404962076388,0.858654333975846,5.83997099534685,1.58064514644146,0.122955330758111,0.208643209847637,0.0714748871513095,0.943426680039879,1.00518318470847,8.12924601561539,1.4199630360423e-09,-0.00731533459365963,-0.00624996539866337,0.995048770189617,-2.32428615044433,-1.58068598452738,0.122945979335611
"11",0.294992326922181,0.122162139905219,0.903469352113669,3.10421406518554,0.893614700493679,0.377631826384015,1.67953319472156,0.640000152143096,0.52634017982862,0.952001317030118,7.65806353270781,5.51832202155822e-09,0.196657331370309,0.189106741643629,0.851101517333883,-1.26698906814914,-0.929249793746381,0.359124607866553
