"","estimateP1","ts1","ps1","estimateP2","tP2","pP2","estimateP3","tP3","pP3","estimateP4","tP4","pP4","estimateP5","tP5","pP5"
"102",-5.67012141327943,-1.43131940245542,0.159917631370693,-2.4472725410373,-0.499357726169582,0.620196552495089,7.05347110647916,1.77336768191933,0.0835961929896532,2.62030356552595,1.5619067187722,0.125996588360861,0.945789514653335,0.477919639488231,0.635245759343628
"103",-5.38937019880711,-1.35398802921923,0.183156770366413,0.353883273055274,0.0681205630429962,0.946020797994819,5.05794791617907,1.27314008876273,0.210139926579729,2.43910441236058,1.42255792353853,0.162428532224244,-0.216548574681898,-0.104005159908777,0.917672360047479
"104",-5.85862753143932,-1.52044281631338,0.136074960116735,-1.27580364991038,-0.278109152242521,0.782326311944634,5.72736670936474,1.59777199508472,0.117773244124585,2.79723456132222,1.71772930725509,0.0933912336883227,0.439398679705416,0.23929450642095,0.81206944225507
"105",-7.7846871616435,-1.85547779585447,0.070726905480317,-0.399533924491905,-0.0882977884566302,0.930069882167217,6.95807996752341,1.73956965935885,0.0894379027178172,3.30259433956393,1.89032363168733,0.0657973775031129,0.111454467708938,0.0610220339878348,0.951638157261755
"106",-4.97050607495459,-1.36908494637707,0.178426642195683,-1.4512004253736,-0.295283002207248,0.769267925613126,6.27907116193746,1.61547876967424,0.113877332421076,2.31970457148719,1.49328201025661,0.143019672952467,0.562884524711933,0.287384573759459,0.775265440904581
"107",-5.18856463853492,-1.37644098595779,0.176156278644934,-3.08719467929774,-0.633039923182135,0.530222879419045,5.84815400893618,1.56771341241802,0.124634563537777,2.40280276718308,1.50957054312472,0.138821791595666,1.16235910254167,0.595681774331732,0.554662101363308
"108",-6.12773789881134,-1.60016423927308,0.117240639783833,-3.00110309523561,-0.643342852691424,0.523583916857553,7.80042770143138,1.93880524901853,0.059429321920224,2.71561678279171,1.69180548288094,0.098271291829364,1.16854281530993,0.624433621343499,0.535802376489116
"109",-6.07845438558395,-1.6384887794417,0.108972467299395,0.542002296243666,0.120460342424553,0.904706885110349,6.76090510093748,1.73194800268437,0.0908013345999765,2.83228696617814,1.79353923236634,0.0802648304313269,-0.277641947317299,-0.15243128326597,0.879594460255419
"110",-6.29011385883464,-1.68715075214056,0.0991695166313848,-1.27601412115503,-0.255349360170334,0.799729936461723,5.45312883073233,1.45831669910825,0.152371733034581,2.95275496313752,1.8571033223783,0.0704901505334976,0.526134388461966,0.267463527574423,0.790453192129221
"111",-5.38386246149407,-1.21868775712387,0.229928639594634,-0.693435387628519,-0.124296756897083,0.901687721697161,4.91402835128813,1.13922253046169,0.26122274774101,2.40480010280278,1.2615623466206,0.214236816191392,0.158235263889459,0.0705252946907058,0.944118450845298
