"","estimateP1","ts1","ps1","estimateP2","tP2","pP2"
"713",0.0911389849691989,2.79822890794858,0.00759711920298445,-0.0590576567548822,-1.77800924354096,0.0823134974362523
"714",0.0703034528527337,2.34497073550996,0.0236039573534659,-0.066253451839329,-2.23690895550188,0.0304081949252177
"715",0.0920566435643917,2.82911248587918,0.00700479370151097,-0.0574167115682244,-1.72632314974845,0.0913056707602842
"716",0.0868210539400766,2.69660567874121,0.00988949903774494,-0.0565675471410559,-1.73301471524882,0.0900973011040653
"717",0.0893451593105401,2.77213333022598,0.00813345994015724,-0.053215809924388,-1.59230336622058,0.118476240912003
"718",0.0867187668319683,2.70262216258233,0.00973773622154561,-0.054975260029386,-1.67795611602275,0.100446015684762
"719",0.0907172988308859,2.80195593412942,0.0075232502759679,-0.0552065595368625,-1.65388317801372,0.105269206216132
"720",0.0890338783454038,2.75188815404262,0.00857347293297561,-0.0547080702711702,-1.63790950077031,0.108573380605834
"721",0.0866094453922557,2.68961956794658,0.010068452969147,-0.0563227638019016,-1.71673535084808,0.0930605038024293
"722",0.0947086341156821,2.88570398236419,0.00602927546946752,-0.0560651958304051,-1.66686036004885,0.102646022269031
"723",0.078422215363598,2.44867424596132,0.018393024814616,-0.0547821902227202,-1.71189267024604,0.0939574364299607
"724",0.0939908083823828,2.84944523974399,0.00663855128427304,-0.0537330713794374,-1.58449699329732,0.120242612857641
"725",0.0925481036082208,2.84012121442646,0.00680423247638728,-0.0544515441188034,-1.63861432452843,0.108425817564946
"726",0.0874501408980206,2.70771977738892,0.00961083434330434,-0.0542787873780052,-1.63345540411908,0.109509702317644
"727",0.0823353318205036,2.62674066250547,0.0118185347374073,-0.0540467041622425,-1.67581099066436,0.100868282220125
"728",0.0823374096128173,2.58691523143233,0.0130669956351839,-0.0532771132832731,-1.6384772120801,0.108454510781963
"729",0.0915630762427992,2.85064223509281,0.00661755531524566,-0.0601440531689013,-1.82468869614668,0.0748423040611261
"730",0.0941218606619507,2.86985110867788,0.00628895689677211,-0.0555655412372216,-1.65559298698675,0.104920471856206
"731",0.0812612391141162,2.58479810938164,0.0131366258168724,-0.0528449653234406,-1.66074756340875,0.103874875915103
"732",0.0774295096748448,2.48061730228922,0.0170118694326784,-0.0577239174110738,-1.86598123850778,0.0687187734015273
"733",0.0871347043696131,2.78403284861967,0.00788468305818801,-0.0529899977869369,-1.62675273564358,0.110931142582679
"734",0.0876997606430377,2.71614285074473,0.00940448410236705,-0.0582943339363632,-1.7741071686208,0.0829654374425417
"735",0.0798718416012101,2.63173187731166,0.0116700290044756,-0.0507857579100676,-1.6636375113092,0.103292411753013
"736",0.0777454295471323,2.51608877627231,0.0155889664871394,-0.0499617223283804,-1.60472588643393,0.11570880752922
"737",0.083034235027139,2.63161869470188,0.0116733775184117,-0.0535399039056363,-1.66753881959685,0.102510372188255
"738",0.0854436713702376,2.70366908272865,0.00971154846485911,-0.0519795042613212,-1.61446883899822,0.113575287939192
"739",0.0874268516859958,2.72001695885689,0.00931095423112627,-0.0530995916106089,-1.6103831176381,0.114466049150805
"740",0.0926227381767578,2.83734898836375,0.00685422910975308,-0.0554245433569218,-1.65985729898445,0.104054850142277
"741",0.0814543996699854,2.55964731451437,0.0139901627939865,-0.0560035951912559,-1.71919737352735,0.0926072347004661
"742",0.0741175586107538,2.64104878448613,0.0113973908048925,-0.0596313086274168,-2.13706270370755,0.0381897595384499
"743",0.0848594798310364,2.64419028244753,0.0113067882607765,-0.0560871549304032,-1.73098888351998,0.0904617149886195
"744",0.0894598848901237,2.79691356216792,0.00762334922451391,-0.0480810049231788,-1.43191116793811,0.1592351072071
"745",0.0866035975215304,2.68333587218593,0.0102319566418447,-0.0572101451706511,-1.73407446986239,0.0899071559686235
"746",0.0863601541020354,2.66100802765137,0.0108329040748241,-0.060327386894198,-1.83238459159871,0.0736672664726981
"747",0.0932478230076614,2.87866970497862,0.00614324438530023,-0.055511736829412,-1.67067077997701,0.101886084196323
"748",0.0796427951800918,2.56080313152333,0.0139498537751805,-0.0569715912400528,-1.79118529859491,0.0801437721060778
"749",0.0912050103079167,2.80713439144854,0.00742171941460068,-0.0559669029629308,-1.67848178991203,0.100342759742927
"750",0.0875313907142958,2.72493710510718,0.00919340778685207,-0.0536002100124448,-1.6208624470244,0.112192705776696
"751",0.0799215023726879,2.66207625673949,0.0108034293847634,-0.0502213248073941,-1.63933455791308,0.108275197945239
"752",0.0749493860980631,2.51167869492883,0.0157597780558052,-0.0691720220633423,-2.30065958286513,0.026209177606572
"753",0.0930218721087634,2.82038867300394,0.00716761187819115,-0.0581765867823656,-1.72896673013963,0.0908266895217964
"754",0.0699368520778977,2.41082837650629,0.0201602742224112,-0.0609839871174426,-2.14053981992196,0.0378917734054189
"755",0.0907544669943626,2.7833030566693,0.00789973523399157,-0.0557889359173499,-1.67765546795302,0.100505110104778
"756",0.0859508584750553,2.65381073649661,0.011033427036468,-0.0552310675713032,-1.6839066395699,0.0992822826272985
"757",0.0874334040054897,2.72336993329551,0.00923069936241649,-0.0561879109406297,-1.72671305978596,0.0912348925319659
"758",0.0898611996320359,2.73254884931494,0.00901425281902246,-0.0562686691496784,-1.69497591458445,0.0971470916168062
"759",0.0521562831300857,1.91279638455038,0.0622965368237935,-0.0694246755572738,-2.45446791004754,0.0181352174544551
"760",0.0891645862366658,2.70078746485094,0.00978378654819201,-0.0528968811079783,-1.56483587708238,0.124785982625264
"761",0.0880911433004371,2.70083049178292,0.00978270429169115,-0.0543492881246211,-1.62818837660432,0.110625423649883
"762",0.0875668027027042,2.67221351168616,0.0105273684479323,-0.0555446827063372,-1.68366288979378,0.0993297328196681
"763",0.0887588722933163,2.74450273923784,0.00873939498311005,-0.0532662732486406,-1.58511072409864,0.120102973974582
"764",0.0746483735926336,2.43223281001632,0.0191428018865218,-0.0528113492679153,-1.74451343067383,0.0880519544309317
"765",0.0905144169387645,2.78133826249867,0.00794039208306563,-0.0527382945192671,-1.58946156359588,0.119116812811739
"766",0.090431160448776,2.75883145232639,0.00842014418100279,-0.0565729873059769,-1.68840853335088,0.098409268128673
"767",0.0818781710590056,2.57481372952734,0.0134695982039048,-0.0536087088057083,-1.64753781242474,0.10657173909046
"768",0.0864987119246294,2.65301290608222,0.0110558640371301,-0.0598924659653903,-1.80107182360378,0.078547477502569
"769",0.0887661786037511,2.742099149776,0.00879403124303302,-0.0544346443810094,-1.63996243548651,0.108144032112686
"770",0.0772807795750439,2.50201580315996,0.0161400081422207,-0.0589072727262324,-1.93391976649641,0.0595712005552205
"771",0.0890129987427054,2.75613953185075,0.00847928630359585,-0.0553102530023134,-1.67252865852524,0.10151723808528
"772",0.0927352282980898,2.83036901139001,0.00698162735639984,-0.0564097879673021,-1.68574161553092,0.0989256724140684
"773",0.0848797771873738,2.66096845730154,0.0108339973225762,-0.0546557666786472,-1.68772426135093,0.0985415532117213
"774",0.0851581268107195,2.64080673877269,0.0114043991179429,-0.0559248528574138,-1.70625343700188,0.0950109257278942
"775",0.0883977292663859,2.74030573797831,0.00883500288566186,-0.0563725827459933,-1.71254064194879,0.0938370089842224
"776",0.0897946272643089,2.74329381296881,0.00876683589303573,-0.0573229626488909,-1.7221133931471,0.0920727560343382
"777",0.0741445654430495,2.51110924586654,0.0157819576717588,-0.0601097515526788,-2.07262372188058,0.0440970413054345
"778",0.0943476713529495,2.89997054671832,0.00580415317705274,-0.0550844927852922,-1.64084177807353,0.107960553042502
"779",0.092308937270977,2.80692767086451,0.00742574798551066,-0.0527075318739526,-1.57324534467216,0.122826014705032
"780",0.0885383014332999,2.7262104170778,0.00916321117999708,-0.054593161014906,-1.65029433476049,0.106004284783824
"781",0.0917989528232189,2.81539856250568,0.00726231800079269,-0.0552737661749321,-1.66160713005957,0.103701350317982
"782",0.0730394948575589,2.47563428875573,0.0172209379570525,-0.0500942590143011,-1.63879110609514,0.108388832049388
"783",0.0946570903893653,2.88319845823131,0.00606964206292382,-0.0537063885250161,-1.58157266834991,0.120909775484122
"784",0.0774430080995595,2.49897408539413,0.0162614126453553,-0.0539092139709055,-1.7211567827886,0.0922478104381854
"785",0.0824473792038147,2.61248414998393,0.0122523106328982,-0.0502993453455969,-1.53304428513364,0.132424450093915
"786",0.0908490021978901,2.80469263907449,0.00746943398316868,-0.0571522159103368,-1.71956674628892,0.0925393899872673
"787",0.0945622165526555,2.85559176165803,0.00653139167197447,-0.0559429967147783,-1.65913126345434,0.104201813774289
"788",0.0910619149868573,2.80851760829933,0.00739481540315401,-0.0590056902126217,-1.75509272903181,0.0862044967267983
"789",0.0938678501023517,2.84206301607117,0.00676941445923673,-0.0581684020890085,-1.72631528679909,0.0913070985477957
"790",0.0888186112312979,2.75310306008139,0.00854645920724018,-0.0548132892272977,-1.66606765909574,0.102804700636681
"791",0.0930240196095112,2.8219864261741,0.00713753162048514,-0.0584730593191468,-1.74020491404657,0.0888137546332635
"792",0.0716370739106248,2.47206561491821,0.0173720954904621,-0.0574583697540914,-2.00457049410818,0.0511868821206418
"793",0.0933527744806395,2.86036459273999,0.00644929327605848,-0.0591915600912496,-1.78097094065898,0.0818215438424423
"794",0.0828278887681417,2.6054122219702,0.0124728544858954,-0.0562738353280057,-1.7578061988637,0.0857358976432956
"795",0.0737192607593026,2.57791809253101,0.0133652525610062,-0.0540916377195609,-1.86568670055193,0.0687608977472736
"796",0.0943277404490346,2.87520784526709,0.00620006691114328,-0.0565114167840086,-1.691753812366,0.0977646607087588
"797",0.0906883591152299,2.8345032147451,0.00690590702749017,-0.0543968465016985,-1.65389604165183,0.10526657898784
"798",0.0823666074894845,2.72906241633657,0.0090959078753361,-0.0560947221981319,-1.83400379879577,0.0734220366173477
"799",0.090917924092515,2.81269431779586,0.00731412509995133,-0.0586292676376866,-1.78675145466735,0.0808684744248596
"800",0.0897156216955565,2.79734826430579,0.00761467132081939,-0.063382439398133,-1.94385090941495,0.0583256464882003
"801",0.0755903698710098,2.61832957248561,0.0120727197921995,-0.0704386400241151,-2.4776076646001,0.017137865332991
