"","estimateP1","ts1","ps1","estimateP2","tP2","pP2","estimateP3","tP3","pP3","estimateP4","tP4","pP4","estimateP5","tP5","pP5"
"242",-6.38762949803834,-1.79937774314151,0.080345749765351,-8.86313752918865,-1.86570586721605,0.0702476656617999,7.47154043097137,2.1438674782444,0.0388705257167907,2.77211460307183,1.83213442190436,0.0752145439421064,3.32789223469051,1.76850752437442,0.0854496377198424
"243",-6.43520013725328,-2.10200259360733,0.042613269057453,-8.63693870645875,-2.17670093900555,0.036141839355823,8.65490494961526,2.71362766371372,0.0101473668009016,2.83129037205303,2.15102248486594,0.0382608165842431,3.14079910713141,1.99436676814159,0.0537273855418032
"244",-6.37697777627414,-1.97719018593633,0.0557169382351081,-8.97077370156008,-2.15069659245011,0.038288402089329,8.06982229427512,2.48652335976823,0.0176745198139174,2.79283668730362,2.0512388563873,0.0475746689264205,3.40938114048018,2.04259030589222,0.0484686183269221
"245",-6.18078440491481,-1.89085967625512,0.0667123962961269,-9.16391724578197,-2.23238015021042,0.0319017095512364,8.11785455294961,2.44528509419078,0.0194959604618785,2.72225751545098,2.00367081759569,0.0526757255841988,3.40722859685609,2.09103298891894,0.0436450332512635
"246",-5.31990201093322,-1.6751130259542,0.102578610583074,-8.64942575069962,-2.21650780129896,0.0330627378255133,7.26875919677133,2.35129489508972,0.024301389011443,2.36657273258865,1.7574404610263,0.0873447195885668,3.22801558126719,2.05829561220064,0.0468559864888891
"247",-6.1068931800474,-1.77677728073863,0.084056267057848,-8.55709078620922,-1.82647315035465,0.0760809135540363,7.78521651891877,2.24950345851684,0.0306901343427235,2.67650082666507,1.8134636259726,0.0781040048439372,3.2305326785682,1.73552575291787,0.0912016543685272
"248",-7.03841687804119,-2.34525343578289,0.0246441485635085,-6.35233100595451,-1.53616366765924,0.133241610159219,8.0367721570417,2.59633900452849,0.0135563359012008,3.08339785914404,2.38647759227193,0.0223894950480634,2.39126586231104,1.46186939863665,0.152452113030891
"249",-6.02249685273862,-1.69302688053211,0.099088308743589,-8.79252757499361,-1.84048407706264,0.0739520848383117,7.5954302443436,2.1420081286149,0.0390303701824579,2.63887062302643,1.73454739591607,0.0913771194124537,3.24134660335545,1.70916056332631,0.096029921997008
"250",-5.82245365482336,-1.77965643896909,0.0835756763991911,-8.99066028816441,-2.05615420591224,0.0470730617129451,7.87087272252498,2.33362581803256,0.0253161404450586,2.5710863701187,1.84688382146158,0.0729967093320336,3.34623748861326,1.94386490349685,0.0597598925046998
"251",-5.69652601136149,-1.8200981241198,0.0770666513897487,-8.67944766216554,-2.05751976847379,0.0469345325011807,7.70125634787374,2.36265345724692,0.0236686001599795,2.58872776151968,1.94240034377308,0.0599432442615266,3.24639636343301,1.93629204818157,0.0607132068550187
"252",-6.26729870542223,-1.99242583359075,0.0539490625785801,-7.65975336533023,-1.99550563299259,0.05359768327916,7.25755035451817,2.33700540862682,0.025119141104015,2.80617178721645,2.1344715845863,0.0396842436142748,2.87801695286914,1.87008128763875,0.0696214448862322
"253",-5.8901191055896,-1.94741640896211,0.059317282610339,-8.39430134457629,-2.03451520929122,0.0493165270815719,7.66673604987395,2.45604863407045,0.019004748262172,2.69976350047811,2.11263057663173,0.0416341940771694,3.12062704425963,1.91200153503566,0.0638601261083638
"254",-6.40522434089771,-1.87471532203561,0.0689634240178336,-8.81456098578479,-1.91993971395891,0.0628166015957923,7.95742739265108,2.29563016056361,0.0276287097479124,2.77848258497473,1.93437953943909,0.0609560310986317,3.2692913538329,1.80985484277352,0.078673222421231
"255",-6.28797492395476,-1.91125984741283,0.0639583834581585,-8.28538783536263,-2.04491720548369,0.0482266664637989,8.38298903009907,2.45754542225911,0.0189373398564847,2.81030802097602,1.98414420373595,0.0549038799269741,3.01732809362695,1.85433602901371,0.0718974985285732
"256",-5.56205917904209,-1.66956082955623,0.103680862275071,-9.32993548697392,-2.13134442920177,0.0399583879518066,7.99475017664763,2.44160346799875,0.0196666119698867,2.50483736151476,1.77219533437684,0.084825893179675,3.47672376697751,2.01188270485029,0.051762455333046
"257",-6.22468000647152,-1.93628385440824,0.0607142454046026,-9.7583525807361,-2.17449734672339,0.0363195028778049,8.12872944259049,2.53642674013435,0.0156787156875193,2.81542381581784,2.08558489955411,0.0441655854498779,3.71361785794643,2.1056695594565,0.0422731906891121
"258",-4.91637556493841,-1.56730304478359,0.125792924313445,-9.6731472643993,-2.15398695316318,0.0380106933868147,7.72983717439665,2.21508201314892,0.0331688536629207,2.22928290637933,1.67688289674093,0.102229294602696,3.59669457670327,2.04032449304522,0.0487052383908462
"259",-5.82445377942744,-1.86040107156671,0.071013353361669,-7.6616819350585,-1.78203989583055,0.0831795845462728,7.70791043931145,2.39081893108915,0.0221632692882046,2.5658687767441,1.93554249338186,0.0608082753975587,2.80404486844885,1.6718211059515,0.10323096196123
"260",-5.94658344111264,-1.87470592157066,0.0689647534522435,-8.55594506514207,-2.22345713295048,0.0325498483054358,7.57202047762301,2.51046635848468,0.0166896491026247,2.62837807602865,1.99227184787647,0.0539666835254708,3.19341357918118,2.09203964540979,0.0435494427107503
"261",-6.48146677506591,-2.0374900038532,0.0490026679352786,-8.23760108741388,-2.04574039773233,0.0481413241302742,8.34927939031284,2.58170468407898,0.0140488560145382,2.81535190680526,2.1139530451459,0.0415137638139591,3.0815946240098,1.92368907736342,0.0623288526570567
"262",-6.11094242127933,-1.78547779762167,0.0826110531061954,-8.95636548998455,-2.10738619248413,0.0421148119435821,8.21435136582556,2.32467890873903,0.025844405784984,2.66846367094966,1.85847700202262,0.0712928277311671,3.38738364324472,1.98753346605098,0.0545113596361984
"263",-6.55911933895617,-2.00844973694237,0.0521425542878191,-7.49270591892355,-1.82885017984645,0.0757161183732382,7.33886853572343,2.25752951336306,0.030136543097814,2.87003245607176,2.09628287337964,0.0431485346762606,2.81726343896981,1.73204709707912,0.0918268246004925
"264",-6.68644298382622,-2.01465756350224,0.0514569898743995,-8.69832283968009,-1.92727837336384,0.0618649882313407,8.50551939908085,2.39044642989514,0.0221825986658333,2.92419097140394,2.06957167163616,0.0457273463319405,3.23173609553647,1.80648278438427,0.0792082758499331
