"","wl","abno01","abno02","ambl01","ambl02","anom01","anom02","anom03","atki01","atki02","atki03","atki04","aurs01","aurs02","aurs03","aurs04","boid01","boid02","boid03","boid04","boid05","brev01","brev02","brun01","brun02","brun03","brun04","brun05","brun06","brun07","brun08","brun09","brun10","brun11","brun12","clor01","clor02","clor03","clor04","clor06","clor07","clor08","clor09","clor10","clor11","clor12","clor13","clor14","clor15","clor16","clor17","conc01","conc02","conc03","conc04","conc05","conc06","ecry01","ecry02","ecry03","ecry04","ecry05","fchi01","fchi02","fchi03","fchi04","gray01","gray02","gray03","gray04","gray05","hirs01","hirs02","hirs03","hirs04","hirs05","hirs06","hirs07","hirs08","hirs09","hirs10","hirs11","hirs12","hirs13","hirs14","hirs15","hirs16","lats01","lats02","lats03","lats04","lats05","macl01","macl02","macl03","macl04","macl05","macl06","macl07","mcla01","mcla02","mcla03","meli01","meli02","meli03","meli04","meli05","mima01","mima02","mont01","mont02","mont03","mont04","mont05","mont06","mult01","mult02","mult03","narm01","narm02","narm03","narm04","narm05","neba01","neba02","nebn01","nebn02","nebn03","neus01","neus02","oliv01","oliv02","opal01","opal02","opal03","pali01","pali02","pali03","pali04","pali05","pali06","pali07","pali08","pali09","pczo01","pczo02","pczo03","pczo05","pczp01","pczp02","pczp03","pczp04","pczp05","pczp06","pczv01","pczv02","pczv03","pczv04","pczv05","pind01","pind02","pind03","pind04","pind05","pind06","pind07","pind08","pine01","poro01","poro02","poro03","poro04","poro05","poro06","poro07","poro08","poro09","poro10","poro11","poro12","poro13","poro14","poro15","poro16","poro17","prsi01","prsi02","prsi03","prsi04","prsi05","prsi06","psqz01","psqz02","psqz03","punc01","punc02","pvul01","pvul02","pvul03","pvul04","pvul05","pvul06","rayn01","rayn02","rayn03","rayn04","rayn05","repa01","repa02","repa03","reps01","reps02","reps03","rept01","rept02","rept03","rina01","rina02","rina03","rina04","roci01","roci02","roci03","roci04","rose01","rose02","rose03","rose04","rubi01","rubi02","rubi03","rubi04","rubi05","rubi06","rugo01","rugo02","rugo03","saul01","saul02","smgg01","smgg02","smgg03","smgg04","smgp01","smgr01","sqzb01","sqzb02","sqzc01","sqzc02","sqzc03","sqzm01","sqzm02","tars01","tars02","tars03","tars04","tars05","tars06","velu01","velu02","velu03","velu04","velu05","vrdi02","vrdi03","xyle01","xyle02","xyle04","xyle05","xyle06","xyle07","xyle08","xyle09","xyls01","xyls02","xyls03","Sun"
"1",400,1.208181818,1.585454545,0.762272727,2.331818182,0,4.399090909,0.834318182,1.052727273,0.976818182,0.752727273,1.616818182,2.453181818,10.05045455,4.875909091,4.946136364,2.096363636,1.595,5.077727273,14.35863636,0.889545455,0,0.754090909,1.005454545,1.307272727,1.376363636,1.153636364,1.059090909,1.083181818,1.446363636,1.222727273,3.516363636,1.135454545,9.170909091,0,0.000909091,7.944090909,4.919545455,0.821363636,9.437272727,1.155454545,1.687727273,3.408636364,1.172727273,1.189545455,0.903636364,0,1.589090909,4.258181818,0,9.343863636,1.599090909,1.110454545,0.896363636,1.358181818,2.067954545,2.207954545,1.264545455,1.789545455,7.626363636,2.860681818,1.402954545,0.959090909,2.03,1.493181818,1.716136364,10.945,15.24636364,1.302272727,3.734772727,0.909545455,0.759545455,0.858636364,0.974545455,1.186363636,5.581818182,1.844090909,8.075909091,0.96,0.933181818,1.443181818,0.781363636,1.845454545,4.816818182,0.38,1.488409091,1.088409091,11.75227273,1.981363636,2.695909091,4.116818182,11.06090909,1.405,10.27909091,2.088181818,7.428181818,1.344545455,4.5425,3.020227273,7.772727273,17.40772727,7.131363636,1.516818182,1.378636364,0.663636364,1.382727273,0.985454545,1.807727273,0,1.265909091,9.342272727,10.67045455,1.622272727,1.322272727,1.551363636,11.09818182,0.930909091,2.150454545,1.400454545,2.799090909,1.711818182,2.482727273,2.344545455,10.54727273,2.002272727,2.570909091,12.28181818,1.218636364,0.777272727,8.214545455,11.33909091,11.37863636,3.217272727,2.627272727,3.082045455,1.932272727,1.31,1.016818182,0.440454545,0.655,1.390909091,1.46,2.891590909,0.647727273,0.277727273,1.986363636,2.190909091,2.037727273,0.400909091,0.125909091,11.14045455,0.957727273,5.480909091,1.922954545,14.21772727,1.15,1.104090909,3.249318182,3.866363636,0.546818182,2.144545455,0.668636364,1.248636364,0,0.906818182,0,0.690454545,3.018181818,1.124090909,1.140909091,1.315454545,1.517727273,0.652727273,1.011818182,7.621363636,7.297272727,1.120454545,0.389545455,1.548181818,3.608636364,0.882272727,1.215909091,0.435454545,1.083409091,3.209090909,0.604090909,0.470454545,2.143181818,6.920454545,3.127954545,3.156590909,0.253636364,1.1,6.504090909,3.473181818,1.482727273,8.170909091,1.975454545,1.704545455,0.922727273,2.113409091,2.685227273,0.246363636,1.047272727,0.586818182,1.850681818,0.953863636,1.159545455,0,4.452272727,1.450454545,3.515909091,5.224090909,0.9,1.063181818,2.315454545,0.498636364,0.989090909,1.058181818,1.239545455,0.565909091,1.666363636,4.382727273,11.50363636,12.03727273,14.1,5.215454545,9.021363636,0.797272727,1.230454545,0.525,0.258636364,1.273636364,0.339090909,0.706818182,0.490454545,0.759545455,1.525454545,2.825909091,0.402272727,0.718636364,0.518409091,3.535227273,0.994545455,0.784545455,1.057272727,10.45318182,1.53,0.098636364,0.52,3.151363636,1.288181818,1.697272727,0.857272727,0.545454545,1.007727273,4.601136364,3.8275,3.334545455,0.975,2.612272727,1.31,1.476363636,1.009090909,1.654545455,1.662727273,2.065909091,1.703181818,2.430909091,10.84227273,1.061590909,4.872727273,4.779772727,9.505454545,2.428636364,2.042272727,1.09474
"2",401,1.190681818,1.591590909,0.7504545455,2.333409091,0,4.385306324,0.83118083,1.065909091,0.9656818185,0.764624506,1.597648221,2.4177272725,10.03136364,4.780454545,4.842959486,2.051363636,1.556818182,5.0479545455,14.312954545,0.8615909095,0,0.713181818,0.9593181815,1.2570454545,1.334772727,1.1145454545,1.024772727,1.0663636365,1.4059090905,1.1970454545,3.4968181815,1.1075,9.174090909,0,0,7.9604545455,4.9154545455,0.790681818,9.3945454545,1.128863636,1.6772727275,3.393409091,1.144090909,1.143636364,0.8454545455,0,1.5277272725,4.2438636365,0,9.296823123,1.578409091,1.042954545,0.855681818,1.312272727,2.017238142,2.122346838,1.254318182,1.7465909095,7.616363636,2.823601779,1.357999012,0.9275,2.020681818,1.504525692,1.715459486,10.927272725,15.221818185,1.2620454545,3.705647233,0.86444664,0.7356818185,0.8472727275,0.9479545455,1.152272727,5.5931818185,1.850681818,8.0804545455,0.9313636365,0.91,1.410681818,0.752272727,1.799772727,4.8063636365,0.3422727275,1.459639328,1.03833498,11.817045455,1.949090909,2.6322727275,4.040474308,11.30219368,1.344090909,10.30090909,2.048409091,7.417272727,1.2847727275,4.452445652,2.978374506,7.7545454545,17.38159091,7.06187747,1.491818182,1.3247727275,0.6415909095,1.335,0.9609090905,1.804090909,0,1.238181818,9.3402272725,10.65409091,1.608409091,1.323181818,1.5302272725,11.07590909,0.9022727275,2.1427272725,1.365,2.784318182,1.6856818185,2.43777668,2.319881423,10.52590909,2.009090909,2.5561363635,12.245681815,1.1581818185,0.768409091,8.2179545455,11.311136365,11.356590905,3.2636363635,2.640909091,3.099174901,1.9027272725,1.2702272725,0.9856818185,0.379772727,0.643181818,1.3570454545,1.4438636365,2.825686759,0.633537549,0.2395454545,1.9468181815,2.183409091,2.002124506,0.376818182,0.107727273,11.122045455,0.9413636365,5.441758893,1.876368577,14.19772727,1.1352272725,1.114772727,3.2294417,3.814486166,0.526818182,2.109545455,0.639318182,1.2095454545,0,0.870909091,0,0.629090909,3.0077272725,1.095909091,1.1011363635,1.2902272725,1.511136364,0.610227273,0.961590909,7.6111363635,7.302272727,1.051363636,0.359545455,1.493409091,3.6054545455,0.833181818,1.203409091,0.3768181815,1.05333498,3.124762846,0.554318182,0.431363636,2.1161363635,6.894466403,3.074085968,3.104382411,0.251136364,1.058181818,6.485909091,3.449090909,1.479318182,8.141590909,1.925,1.6738636365,0.9013636365,2.041269763,2.632178854,0.2277272725,1.0177272725,0.5570454545,1.832623518,0.932475296,1.153636364,0,4.451027668,1.433863636,3.5345454545,5.305849802,0.9154545455,1.027272727,2.326363636,0.465909091,0.971590909,1.0152272725,1.178636364,0.5563636365,1.638181818,4.3729545455,11.48431818,12.17090909,14.132727275,5.317272727,9.0986363635,0.773863636,1.2045454545,0.473409091,0.2031818185,1.233636364,0.3202272725,0.6879545455,0.437954545,0.75,1.510681818,2.8313636365,0.374090909,0.708409091,0.510943676,3.525874506,1.0113636365,0.750227273,1.039772727,10.432954545,1.483181818,0.0863636365,0.4938636365,3.1218181815,1.2720454545,1.6770454545,0.8220454545,0.5277272725,0.983636364,4.567633399,3.801467391,3.3172727275,0.9375,2.5925,1.2686363635,1.4468181815,0.971590909,1.5972727275,1.6397727275,2.0472727275,1.64,2.420681818,10.823636365,1.022099802,4.808863636,4.71673419,9.4777272725,2.3797727275,2.0295454545,1.117765
"3",402,1.173181818,1.597727273,0.738636364,2.335,0,4.371521739,0.828043478,1.079090909,0.954545455,0.776521739,1.578478261,2.382272727,10.01227273,4.685,4.739782609,2.006363636,1.518636364,5.018181818,14.26727273,0.833636364,0,0.672272727,0.913181818,1.206818182,1.293181818,1.075454545,0.990454545,1.049545455,1.365454545,1.171363636,3.477272727,1.079545455,9.177272727,0,0,7.976818182,4.911363636,0.76,9.351818182,1.102272727,1.666818182,3.378181818,1.115454545,1.097727273,0.787272727,0,1.466363636,4.229545455,0,9.249782609,1.557727273,0.975454545,0.815,1.266363636,1.966521739,2.03673913,1.244090909,1.703636364,7.606363636,2.786521739,1.313043478,0.895909091,2.011363636,1.515869565,1.714782609,10.90954545,15.19727273,1.221818182,3.676521739,0.819347826,0.711818182,0.835909091,0.921363636,1.118181818,5.604545455,1.857272727,8.085,0.902727273,0.886818182,1.378181818,0.723181818,1.754090909,4.795909091,0.304545455,1.430869565,0.98826087,11.88181818,1.916818182,2.568636364,3.964130435,11.54347826,1.283181818,10.32272727,2.008636364,7.406363636,1.225,4.362391304,2.936521739,7.736363636,17.35545455,6.992391304,1.466818182,1.270909091,0.619545455,1.287272727,0.936363636,1.800454545,0,1.210454545,9.338181818,10.63772727,1.594545455,1.324090909,1.509090909,11.05363636,0.873636364,2.135,1.329545455,2.769545455,1.659545455,2.392826087,2.295217391,10.50454545,2.015909091,2.541363636,12.20954545,1.097727273,0.759545455,8.221363636,11.28318182,11.33454545,3.31,2.654545455,3.116304348,1.873181818,1.230454545,0.954545455,0.319090909,0.631363636,1.323181818,1.427727273,2.759782609,0.619347826,0.201363636,1.907272727,2.175909091,1.966521739,0.352727273,0.089545455,11.10363636,0.925,5.402608696,1.829782609,14.17772727,1.120454545,1.125454545,3.209565217,3.762608696,0.506818182,2.074545455,0.61,1.170454545,0,0.835,0,0.567727273,2.997272727,1.067727273,1.061363636,1.265,1.504545455,0.567727273,0.911363636,7.600909091,7.307272727,0.982272727,0.329545455,1.438636364,3.602272727,0.784090909,1.190909091,0.318181818,1.02326087,3.040434783,0.504545455,0.392272727,2.089090909,6.868478261,3.020217391,3.052173913,0.248636364,1.016363636,6.467727273,3.425,1.475909091,8.112272727,1.874545455,1.643181818,0.88,1.969130435,2.579130435,0.209090909,0.988181818,0.527272727,1.814565217,0.911086957,1.147727273,0,4.449782609,1.417272727,3.553181818,5.387608696,0.930909091,0.991363636,2.337272727,0.433181818,0.954090909,0.972272727,1.117727273,0.546818182,1.61,4.363181818,11.465,12.30454545,14.16545455,5.419090909,9.175909091,0.750454545,1.178636364,0.421818182,0.147727273,1.193636364,0.301363636,0.669090909,0.385454545,0.740454545,1.495909091,2.836818182,0.345909091,0.698181818,0.503478261,3.516521739,1.028181818,0.715909091,1.022272727,10.41272727,1.436363636,0.074090909,0.467727273,3.092272727,1.255909091,1.656818182,0.786818182,0.51,0.959545455,4.534130435,3.775434783,3.3,0.9,2.572727273,1.227272727,1.417272727,0.934090909,1.54,1.616818182,2.028636364,1.576818182,2.410454545,10.805,0.982608696,4.745,4.653695652,9.45,2.330909091,2.016818182,1.14079
"4",403,1.1561363635,1.6229545455,0.7263636365,2.3479545455,0,4.349851779,0.818339921,1.0852272725,0.940227273,0.778942688,1.568784585,2.348181818,9.9915909105,4.595340909,4.640118577,1.976363636,1.4704545455,4.9818181815,14.21818182,0.7988636365,0,0.649772727,0.8770454545,1.168409091,1.254772727,1.029090909,0.964772727,1.025,1.3434090905,1.1461363635,3.4654545455,1.0554545455,9.178409091,0,0,7.9861363635,4.9134090905,0.734090909,9.3186363635,1.0727272725,1.648409091,3.355909091,1.079090909,1.0631818185,0.741363636,0,1.4252272725,4.220227273,0,9.21409585,1.5397727275,0.93,0.779318182,1.228863636,1.92041996,1.958483202,1.2502272725,1.6956818185,7.6054545455,2.746556324,1.25743083,0.8788636365,2.0209090905,1.528616601,1.70909585,10.898181815,15.196136365,1.1988636365,3.652465415,0.777173913,0.699318182,0.8404545455,0.915681818,1.1038636365,5.625227273,1.863181818,8.085681818,0.879318182,0.8813636365,1.349772727,0.7129545455,1.7295454545,4.7947727275,0.293636364,1.399298419,0.953226285,11.93522727,1.9161363635,2.524318182,3.878997036,11.78583004,1.238409091,10.335,1.9775,7.4084090905,1.1836363635,4.287218379,2.914056324,7.723181818,17.327727275,6.934263834,1.449318182,1.2204545455,0.598636364,1.2411363635,0.913863636,1.7918181815,0,1.2027272725,9.344090909,10.6375,1.587045455,1.339318182,1.4954545455,11.044090905,0.870227273,2.1422727275,1.31,2.764545455,1.6438636365,2.356185771,2.270449605,10.501363635,2.021818182,2.5377272725,12.19181818,1.0788636365,0.7554545455,8.2202272725,11.268863635,11.324772725,3.359318182,2.6772727275,3.120538538,1.853181818,1.203863636,0.933636364,0.268409091,0.6154545455,1.2918181815,1.409318182,2.700459486,0.601833004,0.175681818,1.8777272725,2.1729545455,1.910306324,0.350909091,0.091818182,11.084545455,0.9286363635,5.354827075,1.768186759,14.17,1.1234090905,1.1475,3.180464427,3.703917984,0.486818182,2.056818182,0.581590909,1.139772727,0,0.8063636365,0,0.526590909,2.9952272725,1.051590909,1.029772727,1.2477272725,1.498409091,0.5406818185,0.878863636,7.5825,7.299090909,0.9495454545,0.307045455,1.3990909095,3.607272727,0.750681818,1.173181818,0.274772727,0.999925889,2.955217391,0.4706818185,0.371363636,2.0713636365,6.843898221,2.971017787,3.011086957,0.2472727275,0.9870454545,6.468636364,3.4047727275,1.474090909,8.090909091,1.823636364,1.6125,0.8536363635,1.90354249,2.527178854,0.1977272725,0.973181818,0.521590909,1.797055336,0.894407115,1.1620454545,0,4.452277668,1.4218181815,3.593409091,5.463008893,0.9325,0.9709090905,2.3702272725,0.4168181815,0.9352272725,0.937272727,1.0679545455,0.545227273,1.6011363635,4.3643181815,11.461363635,12.409772725,14.204545455,5.525909091,9.2472727275,0.7386363635,1.1531818185,0.3804545455,0.106136364,1.1522727275,0.2829545455,0.6395454545,0.3527272725,0.7118181815,1.4922727275,2.840227273,0.3270454545,0.6863636365,0.496511858,3.495079051,1.037272727,0.6697727275,1.005681818,10.40272727,1.400681818,0.0695454545,0.4625,3.0636363635,1.254318182,1.6361363635,0.746590909,0.500909091,0.9313636365,4.489451581,3.7518083,3.288181818,0.8627272725,2.5429545455,1.2077272725,1.416363636,0.9027272725,1.4877272725,1.608409091,2.010909091,1.550909091,2.4,10.80068182,0.939258893,4.697159091,4.587756917,9.4261363635,2.305,2.0122727275,1.14538
"5",404,1.139090909,1.648181818,0.714090909,2.360909091,0,4.328181818,0.808636364,1.091363636,0.925909091,0.781363636,1.559090909,2.314090909,9.970909091,4.505681818,4.540454545,1.946363636,1.422272727,4.945454545,14.16909091,0.764090909,0,0.627272727,0.840909091,1.13,1.216363636,0.982727273,0.939090909,1.000454545,1.321363636,1.120909091,3.453636364,1.031363636,9.179545455,0,0,7.995454545,4.915454545,0.708181818,9.285454545,1.043181818,1.63,3.333636364,1.042727273,1.028636364,0.695454545,0,1.384090909,4.210909091,0,9.178409091,1.521818182,0.884545455,0.743636364,1.191363636,1.874318182,1.880227273,1.256363636,1.687727273,7.604545455,2.706590909,1.201818182,0.861818182,2.030454545,1.541363636,1.703409091,10.88681818,15.195,1.175909091,3.628409091,0.735,0.686818182,0.845,0.91,1.089545455,5.645909091,1.869090909,8.086363636,0.855909091,0.875909091,1.321363636,0.702727273,1.705,4.793636364,0.282727273,1.367727273,0.928409091,11.98863636,1.915454545,2.48,3.793863636,12.02818182,1.193636364,10.34727273,1.946363636,7.410454545,1.142272727,4.212045455,2.891590909,7.71,17.3,6.876136364,1.431818182,1.17,0.577727273,1.195,0.891363636,1.783181818,0,1.195,9.35,10.63727273,1.579545455,1.354545455,1.481818182,11.03454545,0.866818182,2.149545455,1.290454545,2.759545455,1.628181818,2.319545455,2.245681818,10.49818182,2.027727273,2.534090909,12.17409091,1.06,0.751363636,8.219090909,11.25454545,11.315,3.408636364,2.7,3.124772727,1.833181818,1.177272727,0.912727273,0.217727273,0.599545455,1.260454545,1.390909091,2.641136364,0.584318182,0.15,1.848181818,2.17,1.854090909,0.349090909,0.094090909,11.06545455,0.932272727,5.307045455,1.706590909,14.16227273,1.126363636,1.169545455,3.151363636,3.645227273,0.466818182,2.039090909,0.553181818,1.109090909,0,0.777727273,0,0.485454545,2.993181818,1.035454545,0.998181818,1.230454545,1.492272727,0.513636364,0.846363636,7.564090909,7.290909091,0.916818182,0.284545455,1.359545455,3.612272727,0.717272727,1.155454545,0.231363636,0.976590909,2.87,0.436818182,0.350454545,2.053636364,6.819318182,2.921818182,2.97,0.245909091,0.957727273,6.469545455,3.384545455,1.472272727,8.069545455,1.772727273,1.581818182,0.827272727,1.837954545,2.475227273,0.186363636,0.958181818,0.515909091,1.779545455,0.877727273,1.176363636,0,4.454772727,1.426363636,3.633636364,5.538409091,0.934090909,0.950454545,2.403181818,0.400454545,0.916363636,0.902272727,1.018181818,0.543636364,1.592272727,4.365454545,11.45772727,12.515,14.24363636,5.632727273,9.318636364,0.726818182,1.127727273,0.339090909,0.064545455,1.110909091,0.264545455,0.61,0.32,0.683181818,1.488636364,2.843636364,0.308181818,0.674545455,0.489545455,3.473636364,1.046363636,0.623636364,0.989090909,10.39272727,1.365,0.065,0.457272727,3.035,1.252727273,1.615454545,0.706363636,0.491818182,0.903181818,4.444772727,3.728181818,3.276363636,0.825454545,2.513181818,1.188181818,1.415454545,0.871363636,1.435454545,1.6,1.993181818,1.525,2.389545455,10.79636364,0.895909091,4.649318182,4.521818182,9.402272727,2.279090909,2.007727273,1.14997
"6",405,1.1301976285,1.666916996,0.6892193675,2.358063241,0,4.306590909,0.801709486,1.0676383395,0.8979545455,0.784051383,1.548893281,2.279001976,9.9432806325,4.427623518,4.450988142,1.9301383395,1.378527668,4.8918577075,14.11498024,0.735088933,0,0.611679842,0.798063241,1.085,1.170355731,0.943320158,0.909980237,0.9617490115,1.308507905,1.0932806325,3.4570355735,1.0026383395,9.181511858,0,0,8.0062055335,4.915988142,0.6773517785,9.2533794465,1.0026778655,1.605652174,3.3029051385,1.001146245,0.997144269,0.6583794465,0,1.3463932805,4.1995849805,0,9.165182806,1.495256917,0.8409683795,0.721166008,1.1545948615,1.844659091,1.813157115,1.2657905135,1.6779940715,7.611837945,2.661447628,1.125583004,0.8333003955,2.032835968,1.554594862,1.694421937,10.85993083,15.192065215,1.1438241105,3.599748024,0.700652174,0.664713439,0.8442391305,0.8973913045,1.082164032,5.659911067,1.867588933,8.0729644265,0.819041502,0.8716501975,1.2976383395,0.6878853755,1.679673913,4.790948617,0.269407115,1.341798419,0.906487154,12.033666005,1.9227272725,2.4467391305,3.699540514,12.25648221,1.155296443,10.35754941,1.912529644,7.4093577075,1.1104841895,4.151131423,2.878730237,7.6854347825,17.265434785,6.837959486,1.4248221345,1.119130435,0.5623418975,1.1442391305,0.8787252965,1.7670256915,0,1.176630435,9.339347826,10.63950593,1.5654249015,1.3581422925,1.4619960475,11.02618577,0.867539526,2.152381423,1.2667490115,2.742381423,1.6010474305,2.274229249,2.222514822,10.491482215,2.0229940715,2.5163932805,12.14291502,1.036304348,0.739160079,8.2167193675,11.225533595,11.302065215,3.4725790515,2.7423913045,3.110864625,1.802460474,1.141027668,0.8954940715,0.175602767,0.568033597,1.242183794,1.3813241105,2.586655138,0.561833004,0.12,1.8160474305,2.1560869565,1.783675889,0.340632411,0.0870454545,11.014466405,0.936571146,5.256240119,1.638730237,14.157875495,1.119051383,1.184990119,3.110464427,3.574678854,0.4523221345,2.0288932805,0.5261561265,1.087806324,0,0.7447332015,0,0.445770751,2.979416996,0.9977272725,0.9680039525,1.209140316,1.470918972,0.489644269,0.8142687745,7.540306324,7.293063241,0.896235178,0.2466205535,1.3225988145,3.608745059,0.698418972,1.1233794465,0.192203557,0.954599802,2.788913043,0.409061265,0.323488142,2.0322529645,6.80368083,2.877213439,2.944565217,0.2338241105,0.9323418975,6.480859684,3.3700988145,1.4717885375,8.046729249,1.721581028,1.547213439,0.8073320155,1.773325099,2.420657115,0.169051383,0.9508300395,0.510563241,1.759881423,0.862667984,1.1999209485,0,4.454777668,1.43187747,3.6892094865,5.608443676,0.915958498,0.9330533595,2.4363735175,0.381966403,0.8807905135,0.860918972,0.9821343875,0.54812253,1.575049407,4.370988142,11.456907115,12.647065215,14.29051383,5.755928854,9.3832312255,0.721235178,1.1066897235,0.3001976285,0.0194466405,1.0617588935,0.254881423,0.5697826085,0.2739130435,0.6413735175,1.4860573125,2.836166008,0.2930039525,0.662490119,0.482490119,3.445405138,1.054051383,0.585513834,0.965632411,10.3772332,1.3292391305,0.0385869565,0.453853755,3.003804348,1.24027668,1.593162055,0.657529644,0.468735178,0.856590909,4.375647233,3.693547431,3.27187747,0.78729249,2.4898517785,1.1780039525,1.4049011855,0.840029644,1.388162055,1.596304348,1.9868083005,1.4992391305,2.3754249015,10.81013834,0.851541502,4.616833004,4.456235178,9.390918972,2.269980237,2.0095158105,1.15019
"7",406,1.121304348,1.685652174,0.664347826,2.355217391,0,4.285,0.794782609,1.043913043,0.87,0.78673913,1.538695652,2.243913043,9.915652174,4.349565217,4.361521739,1.913913043,1.334782609,4.83826087,14.06086957,0.706086957,0,0.596086957,0.755217391,1.04,1.124347826,0.903913043,0.880869565,0.923043478,1.295652174,1.065652174,3.460434783,0.973913043,9.183478261,0,0,8.016956522,4.916521739,0.646521739,9.221304348,0.962173913,1.581304348,3.272173913,0.959565217,0.965652174,0.621304348,0,1.308695652,4.18826087,0,9.151956522,1.468695652,0.797391304,0.698695652,1.117826087,1.815,1.746086957,1.275217391,1.66826087,7.619130435,2.616304348,1.049347826,0.804782609,2.035217391,1.567826087,1.685434783,10.83304348,15.18913043,1.11173913,3.571086957,0.666304348,0.642608696,0.843478261,0.884782609,1.074782609,5.673913043,1.866086957,8.059565217,0.782173913,0.867391304,1.273913043,0.673043478,1.654347826,4.78826087,0.256086957,1.315869565,0.884565217,12.07869565,1.93,2.413478261,3.605217391,12.48478261,1.116956522,10.36782609,1.878695652,7.40826087,1.078695652,4.090217391,2.865869565,7.660869565,17.23086957,6.799782609,1.417826087,1.06826087,0.546956522,1.093478261,0.866086957,1.750869565,0,1.15826087,9.328695652,10.64173913,1.551304348,1.36173913,1.442173913,11.01782609,0.86826087,2.155217391,1.243043478,2.725217391,1.573913043,2.228913043,2.199347826,10.48478261,2.01826087,2.498695652,12.11173913,1.012608696,0.726956522,8.214347826,11.19652174,11.28913043,3.536521739,2.784782609,3.096956522,1.77173913,1.104782609,0.87826087,0.133478261,0.536521739,1.223913043,1.37173913,2.532173913,0.539347826,0.09,1.783913043,2.142173913,1.71326087,0.332173913,0.08,10.96347826,0.940869565,5.205434783,1.570869565,14.15347826,1.11173913,1.200434783,3.069565217,3.504130435,0.437826087,2.018695652,0.499130435,1.066521739,0,0.71173913,0,0.406086957,2.965652174,0.96,0.937826087,1.187826087,1.449565217,0.465652174,0.782173913,7.516521739,7.295217391,0.875652174,0.208695652,1.285652174,3.605217391,0.679565217,1.091304348,0.153043478,0.932608696,2.707826087,0.381304348,0.296521739,2.010869565,6.788043478,2.832608696,2.919130435,0.22173913,0.906956522,6.492173913,3.355652174,1.471304348,8.023913043,1.670434783,1.512608696,0.787391304,1.708695652,2.366086957,0.15173913,0.943478261,0.505217391,1.740217391,0.847608696,1.223478261,0,4.454782609,1.437391304,3.744782609,5.678478261,0.897826087,0.915652174,2.469565217,0.363478261,0.845217391,0.819565217,0.946086957,0.552608696,1.557826087,4.376521739,11.45608696,12.77913043,14.3373913,5.879130435,9.447826087,0.715652174,1.085652174,0.261304348,0,1.012608696,0.245217391,0.529565217,0.227826087,0.599565217,1.483478261,2.828695652,0.277826087,0.650434783,0.475434783,3.417173913,1.06173913,0.547391304,0.942173913,10.36173913,1.293478261,0.012173913,0.450434783,2.972608696,1.227826087,1.570869565,0.608695652,0.445652174,0.81,4.306521739,3.658913043,3.267391304,0.749130435,2.466521739,1.167826087,1.394347826,0.808695652,1.340869565,1.592608696,1.980434783,1.473478261,2.361304348,10.82391304,0.807173913,4.584347826,4.390652174,9.379565217,2.260869565,2.011304348,1.15041
